>>> ===== Printing run time =====
> [ build_map ] average time usage: 1.23835 ms , called times: 1573
> [ calculate_residual_jacobian ] average time usage: 0.0197619 ms , called times: 59996
> [ constraint_integrity_analysis ] average time usage: 0.770794 ms , called times: 1573
> [ data_associate ] average time usage: 0.196706 ms , called times: 32079
> [ ieskf_update ] average time usage: 0.0427948 ms , called times: 59996
> [ process_a_subframe ] average time usage: 7.64035 ms , called times: 1573
> [ run ] average time usage: 11.6458 ms , called times: 1573
> [ split_lidar_points ] average time usage: 1.98306 ms , called times: 1573
>>> ===== Printing run time end =====
build_map, calculate_residual_jacobian, constraint_integrity_analysis, data_associate, ieskf_update, process_a_subframe, run, split_lidar_points, 
,0.026261,,0.025841,0.059017,,,,
,0.02647,,0.015155,0.057131,,,,
,0.021791,,0.046794,0.058108,,,,
,0.02221,,0.014318,0.056293,,,,
,0.021511,,0.012362,0.057271,,,,
,0.021441,,0.064953,0.053988,,,,
,0.009079,,0.02207,0.023397,,,,
,0.009428,,0.018438,0.022908,,,,
,0.009359,,0.018578,0.022559,,,,
,0.005657,,0.00866,0.020533,,,,
,0.006146,,0.006635,0.018647,,,,
,0.005797,,0.158751,0.018997,,,,
,0.005797,,0.072566,0.018438,,,,
,0.005797,,0.059296,0.018997,,,,
,0.006216,,0.05734,0.023816,,,,
,0.006216,,0.131233,0.019486,,,,
,0.006285,,0.134376,0.018927,,,,
,0.006216,,0.134864,0.020953,,,,
,0.006216,,0.080807,0.019136,,,,
,0.006146,,0.039042,0.019555,,,,
,0.006146,,0.033804,0.019067,,,,
,0.006286,,0.082134,0.019765,,,,
,0.006286,,0.039112,0.018927,,,,
,0.006705,,0.061042,0.020533,,,,
,0.006704,,0.05301,0.019067,,,,
,0.006635,,0.065861,0.019626,,,,
,0.006635,,0.026191,0.019556,,,,
,0.006705,,0.025283,0.019974,,,,
,0.006775,,0.024305,0.019486,,,,
,0.006355,,0.112935,0.019835,,,,
,0.002794,,0.055594,0.01753,,,,
,0.002793,,0.092052,0.015854,,,,
,0.002864,,0.065581,0.016343,,,,
,0.009428,,0.028076,0.024166,,,,
,0.009569,,0.026191,0.025213,,,,
,0.009219,,0.05273,0.021302,,,,
,0.009499,,0.026679,0.021582,,,,
,0.008591,,0.024444,0.02207,,,,
,0.007613,,0.102458,0.022419,,,,
,0.007613,,0.047423,0.020044,,,,
,0.007683,,0.047143,0.019974,,,,
,0.007612,,0.022559,0.020953,,,,
,0.007612,,0.010477,0.020115,,,,
,0.007613,,0.009917,0.020952,,,,
,0.007683,,0.06628,0.019974,,,,
,0.007124,,0.031499,0.020743,,,,
,0.008451,,0.024235,0.02214,,,,
,0.00901,,0.023747,0.024235,,,,
,0.009079,,0.014247,0.021162,,,,
,0.008241,,0.013968,0.021791,,,,
,0.008521,,0.018648,0.021092,,,,
,0.008661,,0.005657,0.021162,,,,
,0.007543,,0.006146,0.021302,,,,
,0.008241,,0.087303,0.02186,,,,
,0.011803,,0.031428,0.034362,,,,
,0.009917,,0.056781,0.022978,,,,
,0.010476,,0.014597,0.022419,,,,
,0.009987,,0.005867,0.023607,,,,
,0.010546,,0.005657,0.022419,,,,
,0.010128,,0.100992,0.023258,,,,
,0.002933,,0.044419,0.01774,,,,
,0.002794,,0.041136,0.016203,,,,
,0.002863,,0.07522,0.015924,,,,
,0.002794,,0.032896,0.016273,,,,
,0.002864,,0.029962,0.015644,,,,
,0.002863,,0.011943,0.016203,,,,
,0.010407,,0.010547,0.024933,,,,
,0.010616,,0.024445,0.021861,,,,
,0.010896,,0.013968,0.022489,,,,
,0.010476,,0.011454,0.024305,,,,
,0.010965,,0.055664,0.022909,,,,
,0.010895,,0.044489,0.023327,,,,
,0.0044,,0.040928,0.019067,,,,
,0.00426,,0.041137,0.01767,,,,
,0.004261,,0.014317,0.017251,,,,
,0.009568,,0.014457,0.023327,,,,
,0.009568,,0.013829,0.02214,,,,
,0.00908,,0.069143,0.021931,,,,
,0.009568,,0.054057,0.022489,,,,
,0.009638,,0.037994,0.022349,,,,
,0.010895,,0.036318,0.033943,,,,
,0.00426,,0.067747,0.019067,,,,
,0.004261,,0.035759,0.017042,,,,
,0.004191,,0.03513,0.017041,,,,
,0.009917,,0.071937,0.025213,,,,
,0.010197,,0.063696,0.02214,,,,
,0.009987,,0.062997,0.02221,,,,
,0.010127,,0.124877,0.023257,,,,
,0.009848,,0.063487,0.021651,,,,
,0.009848,,0.062229,0.023397,,,,
,0.010337,,0.031428,0.022489,,,,
,0.010477,,0.022489,0.028077,,,,
,0.010057,,0.023955,0.021162,,,,
,0.00873,,0.016762,0.023258,,,,
,0.007962,,0.341108,0.021372,,,,
,0.008521,,0.223494,0.021022,,,,
,0.009219,,0.278599,0.039879,,,,
,0.00866,,0.142757,0.020324,,,,
,0.008591,,0.131932,0.021372,,,,
,0.008241,,0.120897,0.020394,,,,
,0.008102,,0.089677,0.020463,,,,
,0.007124,,0.083392,0.022978,,,,
,0.007124,,0.05294,0.019975,,,,
,0.010965,,0.041486,0.032965,,,,
,0.007124,,0.03052,0.020114,,,,
,0.007264,,0.030451,0.020394,,,,
,0.011384,,0.187804,0.026679,,,,
,0.011035,,0.136261,0.023328,,,,
,0.011245,,0.318688,0.023258,,,,
,0.011035,,0.131163,0.024235,,,,
,0.010826,,0.166992,0.023467,,,,
,0.010406,,0.031988,0.024305,,,,
,0.010546,,0.081156,0.022978,,,,
,0.011384,,0.037156,0.034292,,,,
,0.003282,,0.033873,0.018229,,,,
,0.003353,,0.034292,0.016762,,,,
,0.002933,,0.089257,0.017251,,,,
,0.005168,,0.038133,0.020184,,,,
,0.005657,,0.029054,0.018229,,,,
,0.005308,,0.058597,0.019905,,,,
,0.005797,,0.054197,0.018508,,,,
,0.005308,,0.072356,0.019067,,,,
,0.004679,,0.063346,0.019067,,,,
,0.005238,,0.224402,0.01774,,,,
,0.004749,,0.100153,0.018368,,,,
,0.004889,,0.088769,0.017531,,,,
,0.005168,,0.088908,0.01774,,,,
,0.007264,,0.064394,0.021651,,,,
,0.007193,,0.036597,0.020184,,,,
,0.006984,,0.036178,0.020534,,,,
,0.006705,,0.083391,0.019975,,,,
,0.007263,,0.040508,0.020394,,,,
,0.007194,,0.039181,0.019765,,,,
,0.006634,,0.042953,0.020464,,,,
,0.00887,,0.021092,0.023886,,,,
,0.00852,,0.020882,0.021023,,,,
,0.00873,,0.042673,0.02179,,,,
,0.009149,,0.021442,0.022768,,,,
,0.009079,,0.016133,0.021721,,,,
,0.009499,,0.044769,0.022419,,,,
,0.00915,,0.016133,0.021302,,,,
,0.009009,,0.242421,0.022699,,,,
,0.00915,,0.135074,0.021302,,,,
,0.00887,,0.081924,0.023048,,,,
,0.00894,,0.096172,0.021371,,,,
,0.00901,,0.04421,0.021441,,,,
,0.008731,,0.03946,0.021791,,,,
,0.00894,,0.096382,0.021092,,,,
,0.00866,,0.047143,0.02214,,,,
,0.010057,,0.18117,0.024375,,,,
,0.009918,,0.127461,0.02186,,,,
,0.009569,,0.127392,0.022908,,,,
,0.009988,,0.187525,0.023327,,,,
,0.010686,,0.089817,0.021791,,,,
,0.011384,,0.085696,0.040159,,,,
,0.007543,,0.01299,0.022,,,,
,0.007054,,0.01327,0.020603,,,,
,0.007194,,0.188992,0.020464,,,,
,0.007613,,0.113912,0.020114,,,,
,0.006984,,0.104134,0.020743,,,,
,0.008032,,0.102458,0.021092,,,,
,0.001955,,0.30025,0.016762,,,,
,0.001885,,0.199328,0.015714,,,,
,0.002375,,0.156516,0.015365,,,,
,0.001885,,0.168459,0.015645,,,,
,0.001397,,0.108045,0.015505,,,,
,0.006146,,0.100992,0.020603,,,,
,0.006565,,0.129836,0.019137,,,,
,0.006216,,0.077106,0.019137,,,,
,0.00426,,0.052312,0.029194,,,,
,0.003841,,0.033803,0.018648,,,,
,0.003841,,0.07068,0.017321,,,,
,0.003911,,0.055315,0.01753,,,,
,0.004331,,0.051613,0.017601,,,,
,0.00433,,0.162592,0.017391,,,,
,0.003841,,0.088839,0.017181,,,,
,0.00433,,0.105251,0.017041,,,,
,0.005168,,0.024794,0.019486,,,,
,0.004749,,0.011384,0.018019,,,,
,0.004819,,0.162941,0.017879,,,,
,0.005168,,0.068305,0.018229,,,,
,0.004749,,0.062858,0.017251,,,,
,0.0044,,0.061461,0.020394,,,,
,0.009638,,0.175443,0.024724,,,,
,0.009987,,0.078293,0.021511,,,,
,0.009009,,0.070471,0.022,,,,
,0.010057,,0.103994,0.024584,,,,
,0.009359,,0.039391,0.022558,,,,
,0.009987,,0.041626,0.022908,,,,
,0.010057,,0.112026,0.022419,,,,
,0.009848,,0.062858,0.023257,,,,
,0.009848,,0.058667,0.023048,,,,
,0.009638,,0.018997,0.02228,,,,
,0.010127,,0.01788,0.024165,,,,
,0.009009,,0.110071,0.022908,,,,
,0.009498,,0.06202,0.02193,,,,
,0.009429,,0.022001,0.022209,,,,
,0.002445,,0.005587,0.017041,,,,
,0.001886,,0.117194,0.017182,,,,
,0.002794,,0.054826,0.016692,,,,
,0.002864,,0.048052,0.041766,,,,
,0.004331,,0.044,0.019766,,,,
,0.008102,,0.12802,0.024305,,,,
,0.00866,,0.126623,0.020394,,,,
,0.007962,,0.049169,0.021023,,,,
,0.00852,,0.17209,0.020533,,,,
,0.008171,,0.1415,0.021861,,,,
,0.001885,,0.171741,0.015644,,,,
,0.001886,,0.098338,0.014876,,,,
,0.0044,,0.053848,0.040369,,,,
,0.007124,,0.12355,0.041137,,,,
,0.007054,,0.190459,0.040019,,,,
,0.006635,,0.07934,0.041835,,,,
,0.007194,,0.071099,0.040438,,,,
,0.006705,,0.123481,0.03967,,,,
,0.006984,,0.046724,0.039251,,,,
,0.006775,,0.043931,0.039461,,,,
,0.016693,,0.11908,0.05762,,,,
,0.015714,,0.04875,0.04854,,,,
,0.015365,,0.023676,0.048051,,,,
,0.016413,,0.008172,0.051893,,,,
,0.016553,,0.007194,0.04826,,,,
,0.017041,,0.235088,0.049448,,,,
,0.016762,,0.133328,0.049029,,,,
,0.016343,,0.074452,0.051334,,,,
,0.021371,,0.094007,0.056642,,,,
,0.020952,,0.040089,0.052102,,,,
,0.021442,,0.037225,0.05301,,,,
,0.022769,,0.117125,0.056362,,,,
,0.022279,,0.052102,0.05301,,,,
,0.022349,,0.118801,0.055804,,,,
,0.02228,,0.052521,0.054407,,,,
,0.023327,,0.047283,0.056293,,,,
,0.020464,,0.153582,0.058737,,,,
,0.019835,,0.082972,0.050565,,,,
,0.019835,,0.073543,0.051124,,,,
,0.020045,,0.137728,0.053708,,,,
,0.019626,,0.068584,0.051892,,,,
,0.020534,,0.059506,0.053917,,,,
,0.020603,,0.283139,0.052102,,,,
,0.020603,,0.125156,0.05294,,,,
,0.020254,,0.108813,0.051683,,,,
,0.023746,,0.197582,0.059226,,,,
,0.023956,,0.092052,0.055525,,,,
,0.023397,,0.190668,0.056013,,,,
,0.023676,,0.371209,0.054896,,,,
,0.023747,,0.251082,0.056712,,,,
,0.043301,,0.235716,0.076826,,,,
,0.043232,,0.543859,0.072426,,,,
,0.043791,,0.279926,0.074102,,,,
,0.043162,,0.262885,0.112585,,,,
,0.044908,,0.320644,0.076198,,,,
,0.043861,,0.21183,0.072566,,,,
,0.01795,,0.191367,0.029963,,,,
,0.004749,,0.277063,0.020114,,,,
,0.005238,,0.200865,0.018229,,,,
,0.00468,,0.188712,0.018229,,,,
,0.00468,,0.482398,0.01767,,,,
,0.004819,,0.122573,0.018089,,,,
,0.005238,,0.103087,0.01774,,,,
,0.005308,,0.288656,0.018438,,,,
,0.00426,,0.162522,0.018229,,,,
,0.004261,,0.121874,0.017321,,,,
,0.00426,,0.086255,0.0176,,,,
,0.00426,,0.047563,0.017809,,,,
,0.00433,,0.0396,0.01746,,,,
,0.00419,,0.194789,0.017251,,,,
,0.0044,,0.104065,0.017041,,,,
,0.009429,,0.075429,0.024794,,,,
,0.009568,,0.228523,0.022,,,,
,0.009638,,0.127811,0.02186,,,,
,0.010127,,0.103925,0.024305,,,,
,0.010407,,0.143944,0.022908,,,,
,0.010546,,0.068584,0.023607,,,,
,0.010336,,0.064674,0.022489,,,,
,0.010127,,0.052381,0.023258,,,,
,0.010337,,0.031987,0.022559,,,,
,0.009429,,0.069702,0.024305,,,,
,0.009638,,0.042953,0.02235,,,,
,0.009987,,0.040369,0.022769,,,,
,0.009987,,0.205544,0.022001,,,,
,0.009429,,0.11489,0.022559,,,,
,0.01327,,0.084369,0.029054,,,,
,0.01341,,0.08388,0.024864,,,,
,0.012921,,0.206872,0.025562,,,,
,0.01327,,0.097011,0.02675,,,,
,0.01327,,0.075499,0.024933,,,,
,0.01327,,0.381686,0.025981,,,,
,0.01334,,0.201983,0.025283,,,,
,0.01341,,0.131722,0.029055,,,,
,0.002864,,0.140801,0.016901,,,,
,0.002863,,0.077943,0.016064,,,,
,0.002863,,0.068585,0.015854,,,,
,0.006635,,0.412416,0.021442,,,,
,0.006635,,0.28691,0.019626,,,,
,0.006985,,0.224193,0.020463,,,,
,0.006426,,0.0528,0.019556,,,,
,0.006705,,0.029543,0.021441,,,,
,0.004819,,0.029543,0.021302,,,,
,0.00433,,0.380638,0.01739,,,,
,0.004609,,0.424708,0.01753,,,,
,0.004331,,0.245075,0.017531,,,,
,0.004191,,0.073124,0.017251,,,,
,0.010895,,0.04442,0.027657,,,,
,0.011035,,0.041975,0.02633,,,,
,0.010966,,0.303952,0.023886,,,,
,0.010895,,0.197792,0.024794,,,,
,0.011035,,0.364924,0.023886,,,,
,0.011245,,0.250942,0.023956,,,,
,0.010546,,0.140313,0.02647,,,,
,0.011454,,0.135912,0.024235,,,,
,0.009987,,0.233691,0.024724,,,,
,0.009987,,0.164548,0.022489,,,,
,0.010127,,0.152465,0.023257,,,,
,0.010337,,0.580037,0.022349,,,,
,0.009917,,0.518017,0.025772,,,,
,0.010616,,0.316244,0.022768,,,,
,0.010476,,0.342644,0.023187,,,,
,0.012921,,0.181169,0.028006,,,,
,0.012292,,0.169436,0.02668,,,,
,0.012781,,0.276713,0.027238,,,,
,0.014178,,0.20317,0.038552,,,,
,0.012292,,0.300809,0.024864,,,,
,0.012362,,0.585624,0.025911,,,,
,0.014178,,0.349768,0.024445,,,,
,0.012501,,0.329794,0.024724,,,,
,0.008172,,0.456137,0.02186,,,,
,0.008171,,0.42841,0.020464,,,,
,0.008031,,0.228522,0.020604,,,,
,0.008101,,0.246891,0.021162,,,,
,0.008241,,0.097778,0.020883,,,,
,0.008101,,0.374911,0.021023,,,,
,0.008661,,0.172649,0.023816,,,,
,0.00901,,0.135982,0.021441,,,,
,0.008521,,0.245843,0.021023,,,,
,0.008521,,0.131372,0.021512,,,,
,0.008381,,0.109163,0.024026,,,,
,0.00873,,0.324345,0.021301,,,,
,0.006355,,0.160497,0.020813,,,,
,0.005727,,0.108255,0.018927,,,,
,0.006146,,0.333145,0.019207,,,,
,0.006216,,0.197164,0.018927,,,,
,0.006216,,0.142617,0.019206,,,,
,0.008241,,0.246332,0.032407,,,,
,0.007124,,0.109862,0.022001,,,,
,0.007612,,0.08821,0.020324,,,,
,0.007333,,0.57396,0.020813,,,,
,0.007962,,0.360174,0.032896,,,,
,0.019416,,0.553357,0.049588,,,,
,0.017601,,0.65344,0.049728,,,,
,0.019137,,0.438747,0.053359,,,,
,0.018718,,0.176699,0.050775,,,,
,0.018648,,0.314148,0.0528,,,,
,0.018648,,0.184942,0.050425,,,,
,0.018298,,0.132071,0.051473,,,,
,0.020813,,0.357171,0.055314,,,,
,0.020394,,0.22091,0.051892,,,,
,0.020254,,0.157354,0.052032,,,,
,0.020813,,0.421077,0.05336,,,,
,0.018718,,0.297736,0.052102,,,,
,0.020464,,0.367857,0.052661,,,,
,0.021441,,0.446359,0.056711,,,,
,0.021232,,0.306815,0.052941,,,,
,0.021441,,0.190389,0.05294,,,,
,0.021721,,0.290542,0.053359,,,,
,0.021441,,0.155118,0.05287,,,,
,0.021372,,0.11049,0.054896,,,,
,0.024096,,0.362549,0.071029,,,,
,0.023327,,0.1767,0.055803,,,,
,0.022768,,0.155817,0.054965,,,,
,0.022838,,0.29166,0.055315,,,,
,0.023397,,0.173138,0.053778,,,,
,0.022908,,0.126694,0.055315,,,,
,0.014388,,0.289984,0.049518,,,,
,0.013759,,0.168529,0.046724,,,,
,0.014458,,0.118731,0.047073,,,,
,0.014178,,0.311913,0.047772,,,,
,0.014247,,0.374422,0.046654,,,,
,0.014248,,0.384549,0.048121,,,,
,0.011035,,0.293894,0.046026,,,,
,0.011035,,0.284605,0.043791,,,,
,0.010895,,0.122503,0.043372,,,,
,0.010895,,0.235996,0.044909,,,,
,0.010546,,0.101061,0.043371,,,,
,0.011594,,0.082064,0.065371,,,,
,0.011035,,0.237881,0.089537,,,,
,0.010407,,0.256669,0.050147,,,,
,0.010965,,0.099176,0.043861,,,,
,0.010756,,0.308911,0.045258,,,,
,0.023258,,0.228033,0.059086,,,,
,0.023537,,0.344739,0.056711,,,,
,0.023397,,0.215602,0.054406,,,,
,0.023327,,0.211412,0.063905,,,,
,0.023467,,0.085976,0.054826,,,,
,0.022978,,0.164687,0.055733,,,,
,0.010407,,0.070192,0.047353,,,,
,0.011314,,0.060134,0.044279,,,,
,0.011454,,0.215462,0.044699,,,,
,0.011314,,0.253805,0.043931,,,,
,0.011384,,0.11014,0.04414,,,,
,0.019067,,0.231596,0.053498,,,,
,0.018648,,0.094846,0.051124,,,,
,0.018718,,0.085347,0.050287,,,,
,0.018508,,0.177399,0.052032,,,,
,0.019346,,0.090166,0.053429,,,,
,0.019137,,0.076756,0.051613,,,,
,0.019137,,0.131163,0.050775,,,,
,0.019626,,0.062928,0.05273,,,,
,0.019765,,0.055245,0.051054,,,,
,0.019835,,0.168459,0.05287,,,,
,0.025493,,0.087093,0.076128,,,,
,0.023746,,0.256669,0.05727,,,,
,0.024375,,0.143804,0.055524,,,,
,0.023676,,0.32693,0.100153,,,,
,0.024444,,0.11929,0.055385,,,,
,0.023816,,0.045676,0.056362,,,,
,0.009848,,0.042464,0.033384,,,,
,0.008241,,0.043023,0.021302,,,,
,0.008591,,0.024724,0.021441,,,,
,0.008591,,0.023886,0.020534,,,,
,0.008731,,0.202472,0.020743,,,,
,0.007054,,0.115518,0.022001,,,,
,0.007054,,0.078921,0.019207,,,,
,0.007054,,0.25206,0.018717,,,,
,0.006775,,0.152605,0.020812,,,,
,0.007194,,0.129347,0.018997,,,,
,0.007193,,0.03101,0.021092,,,,
,0.006635,,0.017391,0.019975,,,,
,0.007194,,0.373584,0.020254,,,,
,0.007613,,0.384409,0.020464,,,,
,0.007263,,0.254224,0.019835,,,,
,0.007682,,0.11943,0.019765,,,,
,0.007264,,0.165595,0.020324,,,,
,0.007194,,0.08828,0.019416,,,,
,0.007683,,0.172649,0.020534,,,,
,0.008521,,0.090375,0.023955,,,,
,0.008591,,0.136262,0.02193,,,,
,0.009149,,0.097779,0.020324,,,,
,0.008032,,0.086394,0.02207,,,,
,0.00866,,0.213087,0.020812,,,,
,0.009009,,0.130674,0.022489,,,,
,0.00901,,0.125436,0.020953,,,,
,0.008521,,0.055245,0.02228,,,,
,0.00859,,0.044349,0.022768,,,,
,0.00866,,0.043651,0.020743,,,,
,0.009219,,0.115728,0.022279,,,,
,0.00859,,0.09303,0.021511,,,,
,0.009219,,0.165456,0.021791,,,,
,0.009498,,0.050216,0.024445,,,,
,0.009079,,0.040439,0.021441,,,,
,0.009149,,0.055315,0.021651,,,,
,0.009219,,0.053429,0.02228,,,,
,0.009499,,0.062997,0.02249,,,,
,0.009638,,0.048819,0.023746,,,,
,0.009848,,0.116426,0.02235,,,,
,0.00873,,0.080108,0.02179,,,,
,0.007962,,0.077454,0.02214,,,,
,0.008032,,0.068235,0.020673,,,,
,0.023816,,0.053429,0.021441,,,,
,0.008172,,0.065232,0.020882,,,,
,0.007962,,0.08402,0.021163,,,,
,0.006705,,0.07068,0.021861,,,,
,0.006566,,0.109303,0.019626,,,,
,0.006146,,0.055175,0.019765,,,,
,0.009987,,0.041905,0.024724,,,,
,0.009987,,0.041486,0.023467,,,,
,0.009918,,0.068305,0.027168,,,,
,0.010057,,0.044489,0.022349,,,,
,0.010196,,0.044769,0.024236,,,,
,0.009917,,0.050845,0.022489,,,,
,0.010407,,0.04421,0.023397,,,,
,0.010546,,0.156376,0.022769,,,,
,0.010337,,0.108604,0.022978,,,,
,0.010197,,0.108604,0.02228,,,,
,0.006635,,0.075289,0.020813,,,,
,0.006076,,0.053429,0.018997,,,,
,0.006356,,0.046375,0.021302,,,,
,0.006216,,0.033384,0.018927,,,,
,0.006146,,0.028845,0.020044,,,,
,0.008031,,0.020533,0.022489,,,,
,0.008172,,0.121595,0.020883,,,,
,0.007823,,0.073823,0.021232,,,,
,0.007753,,0.072356,0.020394,,,,
,0.007613,,0.091772,0.021092,,,,
,0.007683,,0.074522,0.020464,,,,
,0.007543,,0.083182,0.021163,,,,
,0.009079,,0.107766,0.023816,,,,
,0.00859,,0.082832,0.020534,,,,
,0.00859,,0.076337,0.021581,,,,
,0.009079,,0.05294,0.021441,,,,
,0.009009,,0.04428,0.023397,,,,
,0.011035,,0.057271,0.021372,,,,
,0.00894,,0.048749,0.021861,,,,
,0.010337,,0.048889,0.025842,,,,
,0.010057,,0.07969,0.022768,,,,
,0.009988,,0.057829,0.023327,,,,
,0.009987,,0.063346,0.022419,,,,
,0.010197,,0.044,0.023327,,,,
,0.009848,,0.042603,0.022629,,,,
,0.010127,,0.062299,0.023397,,,,
,0.008241,,0.046794,0.022699,,,,
,0.00866,,0.047143,0.021162,,,,
,0.009917,,0.049937,0.022908,,,,
,0.007054,,0.03101,0.02186,,,,
,0.007054,,0.257856,0.020115,,,,
,0.006844,,0.165176,0.020394,,,,
,0.007194,,0.155887,0.034293,,,,
,0.006705,,0.116845,0.019905,,,,
,0.006845,,0.086604,0.019835,,,,
,0.006286,,0.084718,0.019905,,,,
,0.009429,,0.18103,0.025073,,,,
,0.009569,,0.125226,0.02228,,,,
,0.009149,,0.124319,0.022768,,,,
,0.008102,,0.222027,0.022908,,,,
,0.007613,,0.141919,0.020604,,,,
,0.008172,,0.191297,0.021301,,,,
,0.008032,,0.080108,0.020604,,,,
,0.008381,,0.059017,0.021511,,,,
,0.007194,,0.058109,0.02186,,,,
,0.007962,,0.32714,0.020673,,,,
,0.008521,,0.26044,0.025282,,,,
,0.00866,,0.309818,0.020953,,,,
,0.00866,,0.188154,0.02214,,,,
,0.008521,,0.169157,0.021022,,,,
,0.008242,,0.132071,0.021372,,,,
,0.006635,,0.29613,0.022,,,,
,0.006635,,0.178516,0.019137,,,,
,0.006705,,0.170624,0.019136,,,,
,0.006635,,0.108744,0.021162,,,,
,0.006705,,0.080109,0.019486,,,,
,0.006356,,0.077315,0.020324,,,,
,0.006775,,0.321482,0.019904,,,,
,0.006984,,0.230478,0.020673,,,,
,0.006565,,0.223774,0.019626,,,,
,0.006775,,0.183754,0.019974,,,,
,0.008521,,0.115867,0.022769,,,,
,0.00859,,0.151347,0.021442,,,,
,0.008451,,0.140662,0.022419,,,,
,0.00873,,0.084928,0.02179,,,,
,0.00901,,0.084299,0.02228,,,,
,0.00866,,0.11056,0.021302,,,,
,0.00852,,0.087652,0.021931,,,,
,0.008661,,0.086883,0.020883,,,,
,0.00887,,0.138078,0.02193,,,,
,0.007682,,0.108464,0.02235,,,,
,0.008032,,0.113214,0.021092,,,,
,0.007683,,0.093449,0.02193,,,,
,0.007613,,0.090166,0.020463,,,,
,0.008241,,0.06153,0.021791,,,,
,0.010825,,0.078573,0.025841,,,,
,0.011035,,0.3402,0.023397,,,,
,0.010546,,0.155677,0.024235,,,,
,0.010476,,0.059994,0.023257,,,,
,0.010896,,0.063416,0.023886,,,,
,0.010546,,0.041486,0.023257,,,,
,0.010966,,0.041625,0.024096,,,,
,0.005657,,0.282999,0.020114,,,,
,0.005168,,0.186897,0.018578,,,,
,0.004819,,0.111258,0.018508,,,,
,0.005239,,0.091074,0.018019,,,,
,0.005168,,0.122852,0.018508,,,,
,0.006635,,0.238929,0.021023,,,,
,0.006565,,0.167551,0.019207,,,,
,0.006705,,0.230967,0.020673,,,,
,0.006774,,0.098757,0.019975,,,,
,0.006704,,0.076267,0.020045,,,,
,0.006705,,0.130744,0.018508,,,,
,0.006984,,0.051054,0.019975,,,,
,0.009568,,0.049378,0.024305,,,,
,0.009219,,0.026191,0.021651,,,,
,0.009568,,0.016553,0.022349,,,,
,0.009568,,0.017041,0.022,,,,
,0.009638,,0.293196,0.022769,,,,
,0.007124,,0.19898,0.022489,,,,
,0.007194,,0.197652,0.020464,,,,
,0.007752,,0.145899,0.021372,,,,
,0.043232,,0.121595,0.112166,,,,
,0.041626,,0.102179,0.084927,,,,
,0.041556,,0.082134,0.084648,,,,
,0.042255,,0.07927,0.085626,,,,
,0.042394,,0.040928,0.080039,,,,
,0.042813,,0.025353,0.083042,,,,
,0.042394,,0.113144,0.07941,,,,
,0.050635,,0.061531,0.094426,,,,
,0.051194,,0.059086,0.088699,,,,
,0.051474,,0.191018,0.088211,,,,
,0.051613,,0.08835,0.095194,,,,
,0.051613,,0.080248,0.088419,,,,
,0.051893,,0.026679,0.091074,,,,
,0.034292,,0.017531,0.110979,,,,
,0.034851,,0.139055,0.079061,,,,
,0.033873,,0.100642,0.071239,,,,
,0.033454,,0.098128,0.074242,,,,
,0.021581,,0.139684,0.024235,,,,
,0.011454,,0.09708,0.024794,,,,
,0.014318,,0.098198,0.030032,,,,
,0.014457,,0.168878,0.026749,,,,
,0.014946,,0.093379,0.02647,,,,
,0.014387,,0.094217,0.027239,,,,
,0.014387,,0.159729,0.02661,,,,
,0.015225,,0.11496,0.037295,,,,
,0.014527,,0.082064,0.029334,,,,
,0.014317,,0.169366,0.02668,,,,
,0.014946,,0.098267,0.026191,,,,
,0.015715,,0.096381,0.040019,,,,
,0.014666,,0.0748,0.02668,,,,
,0.014667,,0.071518,0.027238,,,,
,0.014178,,0.302136,0.02675,,,,
,0.016762,,0.255272,0.031359,,,,
,0.016762,,0.217418,0.028216,,,,
,0.016343,,0.157424,0.028146,,,,
,0.017181,,0.099524,0.03101,,,,
,0.017041,,0.103855,0.029054,,,,
,0.017111,,0.072426,0.029543,,,,
,0.017112,,0.047213,0.029194,,,,
,0.017112,,0.182986,0.042325,,,,
,0.015435,,0.116007,0.028146,,,,
,0.015295,,0.11489,0.027169,,,,
,0.015365,,0.047633,0.028565,,,,
,0.015435,,0.053848,0.027239,,,,
,0.015016,,0.058947,0.027448,,,,
,0.015435,,0.03953,0.02675,,,,
,0.015295,,0.179773,0.040578,,,,
,0.013898,,0.113982,0.02668,,,,
,0.013759,,0.114401,0.026121,,,,
,0.014318,,0.038972,0.028565,,,,
,0.013759,,0.029264,0.02619,,,,
,0.014178,,0.027169,0.025353,,,,
,0.012362,,0.030032,0.027658,,,,
,0.012502,,0.023048,0.023817,,,,
,0.012362,,0.196046,0.024305,,,,
,0.012013,,0.153093,0.027168,,,,
,0.012362,,0.114331,0.024794,,,,
,0.012292,,0.052661,0.03101,,,,
,0.011943,,0.030451,0.023467,,,,
,0.013339,,0.027168,0.028216,,,,
,0.013339,,0.02193,0.025981,,,,
,0.012781,,0.02193,0.024794,,,,
,0.013479,,0.154001,0.02675,,,,
,0.013829,,0.075569,0.025562,,,,
,0.01327,,0.111747,0.02668,,,,
,0.016762,,0.037366,0.036109,,,,
,0.01795,,0.027657,0.03059,,,,
,0.017251,,0.022908,0.028565,,,,
,0.031778,,0.012502,0.030521,,,,
,0.016762,,0.148344,0.038064,,,,
,0.01767,,0.084997,0.040438,,,,
,0.016902,,0.080108,0.028356,,,,
,0.015155,,0.036667,0.030521,,,,
,0.014666,,0.03052,0.027238,,,,
